Uniq_id,Username,Score,Review
a49ae85670776b5bdbc2ce58cf5e11da,goyn3232,5,"I have purchased several colors in these leggings. I have used them for my yoga classes, exercises, etc. They meet all my expected goals. Great purchase."
b340024de23f9d56cbd1a2ddea8c21dc,hhbq2442,1,Very roomy. Double freezer drawer provides lot of room without having to dig for items. Love the compact ice maker.
b340024de23f9d56cbd1a2ddea8c21dc,mxyx3314,3,Good price great options fantastic financing. Very quiet?
a6736d5d35ba97586af984bebbb486ec,gdow4243,5,"I have purchased 6 pairs of the Haggar® Work to Weekend® No-Iron Pants, all the colors available. I work in a busy New York City hospital seeing patients on a busy consult service. I wear the pants with a dress shirt, tie and white lab coat. I have received many compliments on the pants. They look far more expensive than their very affordable cost. So far they have worn very well, and keep shape nicely, even with multiple wearings. The Haggar Pants wash so nicely and come out of the dryer wrinkle-free and ready to wear. I have recommended these pants to two colleagues and a friend. I know that at least one of these people have gone on to order for themselves. Thank you for making my life easier with these no-iron pants and making look good in the process."
a6736d5d35ba97586af984bebbb486ec,abpo1414,4,"This is why I buy these pants:1. The waistband has a hidden elastic insert allowing stretch of an extra 3 for that periodic extra 5 lbs. The 7 belt loops allow for a 1.5 wide belt.2. The zipper is brass not to melt in the drier. The waist button is firmly attached.3. All seams & free edges are serged & double stitched, not to fray.4. The labelled 30 inseam is exactly 30.5. The fabric is of great strength, fine weave, and finish sheds dirt."
a6736d5d35ba97586af984bebbb486ec,boor3113,0,we ordered 2 pairs of Haggar Work to Weekend pants.Navy and Olivethey were cheaper ordering them than in the store and we could get 31 length that you cant get in the store...
a6736d5d35ba97586af984bebbb486ec,uwyj3222,0,"These pants are a perfect fit for me and they hold up well. Extremely wrinkle resistant, meaning you can were the same pair a couple of times before you have to have them pressed. I have mine dry cleaned when needed and they look great every time."
a6736d5d35ba97586af984bebbb486ec,pezl4232,1,"True to size and length, these pants are comfy. My only disappointment is how much they attract lint and such."
a6736d5d35ba97586af984bebbb486ec,kiym4243,2,"Unfortunately the classic fit WTW pants that used to fit me perfectly now doesnt fit well at all. I am a size 38 in the waist. The cut has been changed, so the waistline sits lower and there is not as much room in the seat and crotch area. It is very uncomfortable. The old pant used to sit higher in the waist and was great for my shape! Also fabric is not as nice or thick as it used to be. VERY disappointed with the new cut and how it sits lower in the waist. Zipper seems shorter too. Youve lost a long standing customer thanks to your new classic fit cut that sits too low in the waist for me! :( Used to LOVE your Work to Weekend (WTW) pants! Could you bring back the old cut please?"
a6736d5d35ba97586af984bebbb486ec,hwtf4124,1,I ordered two pairs of these pants to replace an identical pair that wore out in the seat after only a few months (I know: I should be more active; theyd last longer).
a6736d5d35ba97586af984bebbb486ec,sopv2131,0,"I opened pair #1 to discover a piece of blue tape with a hand-drawn arrow pointing to a flaw in the fabric - a second being sold as first-quality. Thats okay, I thought, I need a pair of knockabout pants anyway. But I was disappointed with the quality."
a6736d5d35ba97586af984bebbb486ec,tska3434,1,"I tried on pair #2 to discover that the top button was misaligned. If you zip the pants up, the button is set too far to the right. If you button and then zip, the zipper doesnt go the whole way up. The problem was solved (in a way) this morning: the button fell off completely. Again, I was disappointed with the quality."
a6736d5d35ba97586af984bebbb486ec,plnm3413,1,"These are comfortable, nice-looking trousers; its too bad they are not higher quality and better made."
a6736d5d35ba97586af984bebbb486ec,hfge3233,2,Order came in a timely fashion. Got exactly what I ordered. They are a very comfortable pant. So far so good.
741cac891675d406107709654bffc7ad,cvch2314,2,I like the fabric and overall fit. good length and colors
741cac891675d406107709654bffc7ad,hsjk1421,2,My customer service experience was awesome. The store did not have my size. The sales person ordered my shorts and had them shipped to my home. A very pleasant person who enjoyed helping people. Thanks
741cac891675d406107709654bffc7ad,eadx4311,1,This blouse can be dressed up or down. It is very light weight and comfortable.
741cac891675d406107709654bffc7ad,ojle3311,1,"Wasnt sure I would like this shirt however LOVE IT! Glad I purchased it . Very pretty, comfy, cool, and can be dressy as well."
741cac891675d406107709654bffc7ad,jywk1333,1,I bought these shorts last year and loved them so much that I searched on line and was able to find them. It was nice to be able to order on line. Its hard sometimes to find the time to actually go in to the store. I love them!
741cac891675d406107709654bffc7ad,qaer4321,0,I love that these shorts are lightweight and very comfortable. I bought a pair in the store and then another online!
741cac891675d406107709654bffc7ad,pumw4144,0,"For me, these are almost the perfect short. They are not too short so they look classy and not too long where you might feel unfeminine. The color choices are a good range. I would have given a higher rating if they were available in ALLthe same colors as the misses sizes but overall they look clean and sharp, they dont pull in the inseam, and they are lightweight which makes them even more comfortable."
741cac891675d406107709654bffc7ad,dvxx3423,1,"I took a chance and bought in both colors and LOVE them both! Well-made. Nice, light material. Hides all the bad stuff, lol. I bought my normal size and fits well. Great overall!"
44baa91796e88dffe598283a69ee60b8,trpe4344,1,These socks are great for everyday use and at the work place. They have good cushioning and stay in place without falling down.
28b693c36adfca77b910e6179d14d0d4,opms2241,1,"I did drop a drawer while putting into the dresser, drawer came apart was easily put back together. Wood glue should be used also."
28b693c36adfca77b910e6179d14d0d4,tafm4141,0,"The dresser is exactly what I wanted and what I thought it would be. Good value for the money, attractive, functional and sturdy."
28b693c36adfca77b910e6179d14d0d4,xcil3434,1,"Unfortunately two panels were damaged - the top and one size. Also, two of drawers had damaged corners. Its very heavy and was mostly assembled before we discovered the damage. I cant return it because of its size and weight."
28b693c36adfca77b910e6179d14d0d4,jhka3213,1,"Also, since putting it together, the slightest bang damages the surface."
28b693c36adfca77b910e6179d14d0d4,jgmz2421,0,"JC PENNYS FURNITURE WAS THE BEST FURNITURE TO BUY YEARS AGO. NOT SURE WHEN THEY CHANGED OVER TO A DIFFERENT VENDOR, BUT THIS PRODUCT IS NOT WORTH WHAT I PAID FOR. VERY DISAPPOINTED. IM SURE IT WILL NOT WITHSTAND ITS FIVE YEAR WARRANTY PLAN."
28b693c36adfca77b910e6179d14d0d4,hlvo4333,5,"I was so very disappointed with this purchase, not what I expected."
28b693c36adfca77b910e6179d14d0d4,rgjd2323,3,I knew this bed wouldnt be super high quality but it does the job. It was simple to put together and was exactly as described. It is perfect for my teenagers room without breaking the bank.
28b693c36adfca77b910e6179d14d0d4,frys2231,5,We didnt want to spend a small fortune for a dresser for our spare room. This dresser is the perfect size for the smaller room. And it wasnt all that difficult to put together.
28b693c36adfca77b910e6179d14d0d4,okju4134,4,very poor quality. hard to assemble. back is cardboard. surfaces are not smooth like you would expect engineered wood to be. Looks OK from a distance but not up close.
28b693c36adfca77b910e6179d14d0d4,xdih1214,0,"This is a poor quality dresser. The parts inside are plastic and the bottoms of the drawers are flimsy. If it is just for show it would be fine, but if you actually want to use it, dont buy this one."
7cb67f1d57b1f8c07344ef0dea72906a,sfcy2331,0,"I dont like baggy sweats and these pants have very wide, loose legs which younger people may like but at my age I dont find appealing. The elastic waistband doesnt stretch all that much and the waist of these seems rather narrow which may make them a challenge for some people to get in and out of."
7cb67f1d57b1f8c07344ef0dea72906a,owyn1241,0,"I applaud JCPenney for their effort to offer an affordable line of sportswear compared to the major brands but the Xersion products I have tried seem very hit and miss. These sweats have nice, thick material which seems wasted on an overall flawed design."
7cb67f1d57b1f8c07344ef0dea72906a,kecb3214,4,I bought elastic waist sweatpants for my elderly father. Unfortunately returning 4 pairs because of size issues. Maybe the waist is for a small man but the length is for an above average person.
7cb67f1d57b1f8c07344ef0dea72906a,dkia4242,1,"Nice pants, but made very large. Order a size smaller. I will have to return but will reorder a size smaller."
7cb67f1d57b1f8c07344ef0dea72906a,vcbl2341,4,My husband loves these pants - very comfortable and a great fit
7cb67f1d57b1f8c07344ef0dea72906a,mmbp1424,0,These are very nice sweat shirts. I got the tall version and they fit very well.
7cb67f1d57b1f8c07344ef0dea72906a,opxf3324,5,"I already had a pair that I had to replace. I got a really good price on them. The fabric is nicely heavy ( not thick, just better fabric to start with,). The butt can get baggy, but they are so comfy, that can be overlooked,. I like them."
7cb67f1d57b1f8c07344ef0dea72906a,jyqm4141,0,The material; has a great quality and feel about it.
7cb67f1d57b1f8c07344ef0dea72906a,cree2134,0,The clothing I bought is very well made and very good quality.
46d4b75487bf1be699a0145e69837a84,uuvp1122,0,"Finally, a T-Shirt that FITS and is long enough!! Lots of room and comfortable to wear - I didnt know JCP even HAD a Big n Tall department!"
7e7b8f60e0d2af22aebc6c0211c41ef6,xmlz2113,3,I love these shorts I bought them summer of last year on clearance and couldnt wait for them to come back out this year. I bought every color they had. The material is so soft.
7e7b8f60e0d2af22aebc6c0211c41ef6,owep1423,0,Shorts fit great and are a soft comfy fabric. They are available in great colors and ship quickly
7e7b8f60e0d2af22aebc6c0211c41ef6,hizx2212,1,"Very satisfied with the level of service and the product itself. I ordered the product at one store and it was shipped to another store so, it would be convenient for me to pick it up. It worked out great. The shorts I ordered are exactly what I was looking for and fit great.Very satisfied!"
7e7b8f60e0d2af22aebc6c0211c41ef6,nhow4133,0,"These shorts feel good, but Im not sure who they fit. The waistband is almost as big as the hips!!! I kept them -- but only because I was able to alter the waistband myself."
7e7b8f60e0d2af22aebc6c0211c41ef6,jray2144,3,These Bermuda shorts are really nice. The fit is perfect. The quality is good.
7e7b8f60e0d2af22aebc6c0211c41ef6,ipkl1143,1,These shorts are perfect. Great fabric great to iron. Nice fit too!
7e7b8f60e0d2af22aebc6c0211c41ef6,mphy1322,0,"Dressy or casual this shorts are so amaizing i love them, i purchased in 3 colors, because they make me feel so good. comfy shorts great quality they run a litle bit big, i got the size 6 and i usual buy size 8."
7e7b8f60e0d2af22aebc6c0211c41ef6,tcrc1141,1,"I got the Aruba blue and love the color. I bought some of these last year and they wear well. I got the size 2, Im 54 117 lbs. They can be worn dressy or casual and are very comfortable. My store didnt have the darker royal blue so maybe I will pick them up later. They are a good value if you get them on sale with a coupon too. Otherwise too pricey."
20be1b91fc0fd23911acbaf6e6a34d53,sfnm1233,0,This sandal fits! I have a difficult time finding this type of shoe to fit my foot. My foot is very thin and usually the strap is was to loose. This shoe fits perfectly and I LOVE the sparkle. I also bought it in black and brown.
20be1b91fc0fd23911acbaf6e6a34d53,rfpo4142,3,These sandals are so cute & comfortable. Glad I bought 3 pair.
20be1b91fc0fd23911acbaf6e6a34d53,uhsx2231,0,Love these! They can be used all day and into the evening.
20be1b91fc0fd23911acbaf6e6a34d53,zcsr1414,0,I love these sandals!!! Very blingy. Very comfortable with the wedge heel.
20be1b91fc0fd23911acbaf6e6a34d53,bxfs4313,1,I am preparing for a cruise and I can dress up practically anything with these sandals and they are comfortable.
20be1b91fc0fd23911acbaf6e6a34d53,smca4412,2,very pretty and comfortable. fit well. no problems
10ed601184bd230b21dde037080c0efd,jrrv4131,1,"The swim shorts fit well, are comfortable and I love the material."
10ed601184bd230b21dde037080c0efd,cfsz3422,0,"Love this top, the yellow is much brighter then the picture shows. Very comfortable, and stylish and covers nicely."
10ed601184bd230b21dde037080c0efd,kfqi4333,2,These swim bottoms are true to fit and a good value.
10ed601184bd230b21dde037080c0efd,vcqh3224,0,Love these Swim Short. Great fit .The length is just right.
10ed601184bd230b21dde037080c0efd,jokr1212,2,Bought several ZeroXposur topes last year - back for more. Perfect fit.
10ed601184bd230b21dde037080c0efd,kuwt2421,2,"Not too long, not too short and best of all not skin tight!"
10ed601184bd230b21dde037080c0efd,hgui3441,3,It was much better than I thought they would be. They are great.
10ed601184bd230b21dde037080c0efd,bcxf4144,0,"I got these to wear with swim tanks. I like how comfortable these are, I purchased a grey pair also Although I did buy the same size the black seem bigger than the grey. No biggie. I will just be lounging around the pool in these."
0a865ac9cd833e636a14f7386841674b,ctzg1233,1,"This is the bralette Ive been searching for and at a terrific price. I bought several including one without the lace band, but I like the lace ones better. I initially washed them on gentle cycle but the insert pads were displaced so now I take them out before washing."
0a865ac9cd833e636a14f7386841674b,jqiy1113,2,I have been purchasing the flirtitude bras for a number of years and am very happy with the quality and pricing of these bras.
0a865ac9cd833e636a14f7386841674b,onlx2142,1,"I was so excited to find this bra, it fits perfect! Gives the right amount of support I need and is not tight at all! Love it!!"
0a865ac9cd833e636a14f7386841674b,mfec4311,3,"This bralette is my favorite bra that I keep going back to and ordering more of - and that my sister keeps borrowing. I like how they can be razor back or not, and they are really comfortable either way. They are great for everyday wear, but not the best support for high impact sports. You do have to be careful with the hook for razor back as it can catch on clothes if youre not. The quality is good and no problems like pilling after several washes (on delicate and hang dry). The padding cups do come loose and move around during washing, but it only takes a few seconds to fix. I order a medium and wear a 36B in bras. If youre a 36C you might want to order a large for a better fit."
0a865ac9cd833e636a14f7386841674b,mnnh3321,1,"Finally, a lingerie designer who figured out how to make a bra with the utmost comfort and support and still be extremely feminine! And the sizing is incredible! I havent been able to wear bras for years because when they fit around my chest so Im not in pain from the band cutting into me, then they were too big in the cups. These Flirtitudes are as comfortable as a stretch cotton undershirt, but yet they have padding in the cups which gives the perfect support and coverage. The pads are removable, which is the only downside for me, as they tend to pop out of the cups in the wash and have to be reinserted, but I found that washing them in a nylon lingerie bag solves the problem. I am a woman in my 50s and testament to the fact that Flirtitudes arent just for young ladies! I love them so much I bought them in lots of colors, just in case Flirtitudes stops making this exact style. I hope they dont!"
0a865ac9cd833e636a14f7386841674b,zcsr1414,1,My daughter is 11. Shes very tall and although a 34 around has hardly any cup size. These bralettes are very comfortable and provide just enough coverage for her. Thanks Flirtitude.
0a865ac9cd833e636a14f7386841674b,pwln4342,1,"I share the same problem as some other reviewers - not big chested, but need a bigger band. I ordered several different Flirtitude brand bras and this one, with lace as the bottom band fit the best. The band is comfortable & forgiving. I dont feel like I need to tear it off at the end of the day. A couple things on the colors: I ordered the Sunny Lime & it was a different bra - it didnt have the lace on the bottom and it was too tight. The washed Lavender color is my favorite color. I wish there were more lighter colors available in my size. I ordered size XL (Im about a 42). I feel the foam bra insert is too firm & mashes my chest down a bit too much. I can wear this bra without any inserts. Sometimes I use my own bra insert which is a softer, more flexible foam and more comfortable to wear than the insert that came with the bra."
0a865ac9cd833e636a14f7386841674b,itwx2411,1,"The lace trim helps keep the bra in place and really makes the bra look great. The fit is true to size, and this bra washes great (just remember to remove the pads first) and recommend dont dry in dryer unless you want a tighter fit."
84f7565024cf179b2f290c6ff89a0b69,lmec3434,4,I love these. I bought them in off-white. Exactly what I was looking to put on an open shelving unit in a guest room with a cottage feel.
6789ea4e229623206f4f8556db87b2f2,ijqr2113,2,Been tryng to find good socks that dont roll down when I walk with or without Tennis shoes on. These are amazing. Great fit! Ordered 2 pks and will order more.
d328ae095c93fca101b607504708e9bd,ncex1224,0,"Its difficult to find jeans these days that arent baggy in the waist/seat or overly large in the legs. For those of us who still like a good fit in a straight leg jean, these are tops. Ive been wearing Lee jeans for over 30 years and have never been disappointed."
d328ae095c93fca101b607504708e9bd,kyrm3224,5,"My husband has worn these jeans for years and years. The best part of buying them on line from JC Penney is because I dont even have to remember his size, color of jean, etc. I just call JC Penney, give them my JC Penneys credit card number, and they look up my previous order, and in a few days I receive the jeans at my door. Absolutely the best way to shop for jeans for my husband since he hates to shop."
d328ae095c93fca101b607504708e9bd,iryk3211,1,"Recently I went to my local JC Penney store looking for a new pair of black jeans. They had the style I was looking for, but were out of my size. I asked the sales clerk if there were any more sizes in the back, he advise me all items were out and on the shelf, but offered to order it online for me. I was very pleased with this option. He added that by sending it directly to the store, there would be no postage fees. GREAT! This was a Saturday and was advised the item should reach the store by the following Thursday. Well, I received an e-mail message on Monday stating my jeans were at the store and ready to be picked up. What Great Service!!! And to make things even better, the item was on sale and I could use my $10.00 off coupon."
d328ae095c93fca101b607504708e9bd,upoj1431,1,"I have been purchasing Lee jeans for my husband and boys when they were still living at home for decades. They fit well, wash well and wear well. As you can see I am very happy with this product."
d328ae095c93fca101b607504708e9bd,crwf1114,0,As advertised and shipment received early. No problems encountered.
d328ae095c93fca101b607504708e9bd,movq1224,0,I loved the value and the fit so much that I bought 2 colors. Just ask my wife. I always tell the associates that if Pennys sold food I would live in one. Most of what I wear anyday of week has been bought at Pennys. Thanks for all the brands I get to choose. The rewards program is sweet as well. The only thing that some stores dont always have working is the scanners.
d328ae095c93fca101b607504708e9bd,zsqb4143,0,My husband is really hard to shop for. I ordered these online and they fit great and no more running to the store and trying to get him to try on pants.
d328ae095c93fca101b607504708e9bd,sxol3222,0,Im very pleased with my purchase of two pairs of Lees double black jeans. The regular fit is just as advertised and they are true to size.
eaccbd37445f67777e03ff65ab3009c3,dued2313,1,"We purchased this machine three weeks ago and love it. I have read many reviews about the newer machines not using so much water, well maybe in the past we were using more water than we needed."
eaccbd37445f67777e03ff65ab3009c3,bzgw3443,1,"Have been using this washer for 9 months and wish I wouldnt have spent the money and could afford to get rid of it. I researched washers and this was the best for not going off balance. Others had said it was okay as far as cleaning. Its not , it does more starting, stopping, back/forth movement, and spinning than washing the clothes. It starts off with a partial fill that doesnt cover the clothes in the washer and then agitates. The clothes do not change position and still dont get completely wet. I have followed directions to add extra water, but it only does a second rinse. So I manually add water to at least cover the clothes. But even then the clothes do not rotate through the wash, clothes stay in the same position. At the end, spinning for 15 minutes is not necessary. Cotton blouses as well as towels are intertwined and you have to unwrap them. Also the tub clean was just another wash cycle and filled only 1/3 of the tub. I can determine the water level and the type of cycle needed. Would NOT recommend this washer at all. Love the dryer!"
eaccbd37445f67777e03ff65ab3009c3,nivo4313,2,This washing machine I have ever had! Good looking and great performance!
eaccbd37445f67777e03ff65ab3009c3,aill3231,1,"Our previous washer had been fixed a couple times, but finally needed to go. We went looking for a high quality direct drive machine, and settled on this one. We love it. The clothes are clean in half the time of our old machine, and the capacity is amazing. What used to take 4 loads now takes 2. Its incredible. It uses a lot less water than the old one, and most of the water used is cold, which is saving us on hot water bills. When it is unbalanced, it fixes itself. It senses how much water it needs for the load. Basically, you throw a bunch of stuff in it, put in the suds, and tell it to GO. It knows what it needs to do with only that much input. Awesome. It is a little tall, so my youngest has trouble getting the clothes a the bottom out, but most adults wouldnt have any issues."
eaccbd37445f67777e03ff65ab3009c3,apqx2224,5,"I bought the LG washer about a year and a half ago. It worked well for about a year. The past few months I have been having problems with it getting off balance. I have to pull the clothes out and put them back in - sometimes several times to get a load done. In addition, I have been having problems with the powder detergent leaving white spots/streaks on my colored clothes, therefore, I have to either rewash or re-rinse. For a washer to cost SOOOO much, you would think you could get a few good years out of it. The dryer that sets beside this deluxe washer is the only one Ive EVER owned. Purchased in 1980 and works like a CHARM. NO, I will NOT be upgrading my dryer! WHY? The new appliances will NOT hold up. VERY disappointed!!!!!!!!!!!!!!"
eaccbd37445f67777e03ff65ab3009c3,lpmg3434,5,"I chose this washer because so many family members switched to front loaders and were buying new machines within 5 to 7 years. I have kids that loved to overload my heavy duty Whirlpool which always caused the fingers on the agitator to break. Even though I had 19 years with that machine I wanted to try something without a agitator so I read tons of reviews on washing machines. Im a guy so I just want to throw mixed laundry in, add laundry detergent and let the machine do its thing. My family told me they had to watch their front loaders for unbalanced loads so that was another reason I didnt want one. Their were some reviews that said top loaders also had that issue, but I havent seen many complaints so I thought Id give this Huge Powerful LG a try. The machine is compact for the Huge loads it can handle. I wanted something big enough so I wouldnt have to take my King size comforter or adult sleeping bags to the local Laundromat. This machine has no problem fitting large items in it. I like the front control panel, I dont have to reach over the washer to select my settings they are easy to read right in front of me. The tub is deep, just as deep as a front loader but it seems deeper to a short person reaching in, so my suggestion to the shorter folks is to get a step stool. Im 5 10 and can just reach the bottom to get small items such as socks out. Some reviews say without an agitator the clothes dont get clean enough. That was my worry before I saw how nice my clothes and towels came out of this machine! It doesnt look like their is much water in the tub during the cycle, but you have water/detergent spraying from the top at times and the jets spraying from the bottom which you dont see. The bottom line is my laundry smells cleaner than my agitator model and I can feel how much more fluffy my towels are! I have only used the bulk setting for bedding, normal wash with fabric softener, and the turbo wash cycle and have had no issues what so ever. As far as noise and vibration of the machine, yes their is vibration that is well controlled and as far as noise this puppy runs up to 1100 rpm! So yes I hear it upstairs through my hollow basement door. It is noticeable, but only when it is in high spin cycle and it is not that bad. When I pull my laundry out it is darn near dry already! I love this machine! The only reason why I didnt rate it 5 stars is because this is my first LG appliance and I havent seen how durable their products are for the long run. Ive seen my parents Whirlpool washer/dryer set go for the 18 years I lived at home and then my Whirlpool set last for 19 years. So far the technology LG has with this machine is great, now to see if it stands up to the test of time..."
eaccbd37445f67777e03ff65ab3009c3,ayrp1124,1,"LOVE THIS AS MUCH AS THE DRYER! REALLY APPRECIATE THE ALLERGEN CONTROL CYCLE AS I AM ALLERGIC TO DUST MITES. ESPECIALLY LIKE THE FACT THAT I DONT HAVE TO GUESS HOW MUCH WATER ILL USE, SINCE IT DOES T FOR ME!"
eaccbd37445f67777e03ff65ab3009c3,iigi3112,1,"I had a front loader for several years and not happy with result on how clean my clothes were. I purchased this washer recently and I am very happy. Very user friendly but has lots of options. It holds very large loads and can do King size comforters! The spin cycle is a little aggressive and the clothes get somewhat tangled up on the maximum spin cycle but you can change that setting to slow it down. Dont fill to full capacity with clothes if you want better results with how clean the clothes get, especially with the whites. It is somewhat tall and a little hard to get to the bottom when taking out the clothes. If you are really short I would not recommend. I definitely am happy with my purchase."
e31418dab462fc97399d20c4f8023f5b,dchj2342,3,I love these shoes! Super comfy and Very Cute!!!!!
e31418dab462fc97399d20c4f8023f5b,aejf2114,2,They surpassed my expectations. i would definitely purchase another pair.
0bdb4fd521d6a8840f4e341c57ad8737,hjii2222,0,I bought two pair of these shoes to get the free shipping. I love these shoes and even play golf in them. Dont take me long to wear them out with golf and walking so I am getting two more pair soon. The fit like a glove and no breaking in. This 68 year old loves them as it saved me from buying golf shoes. People ask where I got the golf shoes and I tell them they are just shoes. I play to a 6 handicap and I can tell you todays golf shoes today are no better than these walking shoes. Buy them . You will not regret it.
0bdb4fd521d6a8840f4e341c57ad8737,ilmi1222,2,My sneakers fit so Great and the feel so good on my feet. I walk every night and my feet love it.
0bdb4fd521d6a8840f4e341c57ad8737,wejk4222,1,"Always had good results with these shoes. Hard to find Wide models. I like the colors of the new black and red. I usually wear them out. Like any air sole, the sole can get a hole, which has happened a couple times. See pic of one of my old shoes for 8-10 years ago."
0bdb4fd521d6a8840f4e341c57ad8737,qtyv2432,0,"Would not normally ride horse with this attire, but was confertable under the curcome stances I desided to were what I did was fine all cleann up well, shoes purchased last year as gift from family member, at fairfield calif store last year , sweats purchased two weeks ago at jc.com"
0bdb4fd521d6a8840f4e341c57ad8737,mkao3433,3,"Yeah they squeak!!! If thats not bad enough, the glue failed and the soul detached itself from the upper part of the shoe!! Durable?? I returned them to NIKE and was told this was due to normal wear and tear. They were manufactured in CHINA over 16 months before I bought them, ie 2 year warranty?? Definitely would not recommend these shoes!!!"
0bdb4fd521d6a8840f4e341c57ad8737,vzbt1242,0,63 year old guy who used to run college track. Most comfortable and cushiony shoe ever made. I wear them every day and am rough on them. Came to the site just to check - and they are still here. Very happy.
0bdb4fd521d6a8840f4e341c57ad8737,aeqd3121,2,"This is an awesome shoe for the price! I am very glad JCP carries it in a wide width. I do wish they could carry more of the Nike air line in wide widths, maybe some day."
0bdb4fd521d6a8840f4e341c57ad8737,ankh2131,1,"My husband has trouble finding wide width shoes in the stores and can only find styles he likes online. However, its a little tricky buying shoes online without having to try them on first. This pair we saw at an outlet store near our house where he was able to at least try to them on; however, they did not have his size in the store. In doing an internet search for this particular brand, style and size I saw that it was available at JC Penneys. The pricing was same no matter where we bought them. Since he wasnt in any big rush, we had them shipped to the nearest JP Penney near us and it saved us on shipping. My husband loves these sneakers. Very stylish, very comfortable."
52681e9d7c1ed4208d9c7b87f585efeb,sbqa3132,1,"I ordered this duvet cover online. The description stated the cover and sham are 100%percale cotton which is the main reason I bought it because percale cotton is noted for its softness and durability. Upon its arrival, the picture on the package was exactly what was online, however it stated it was made of 100% polyester. I checked the label on the duvet too, thinking maybe it was a package typo. Nope. Label said 100% polyester. The color and pattern was what I expected but the texture was heavy and coarse. I tried to convince myself to keep it, but I had to remind myself that I specifically wanted percale cotton material. Somebody needs to correct the online description of this product. I returned it to JC Penney store.."
1638560a5e288059bf3d325b522eb08a,hhnq4442,0,I purchased as a gift for my Mom for Mothers Day. She loves it. It has all the right compartments.
1638560a5e288059bf3d325b522eb08a,wnyb4342,2,Holds everything I need. Nice quality. . . . . . .
1638560a5e288059bf3d325b522eb08a,ahrn4224,0,This wallet will hold everything I need to take with me and I got it in red.
1638560a5e288059bf3d325b522eb08a,cvsp1342,4,"This wallet is compact, yet has all the compartments that I need. I like the fact that it is RED, so I can spot it quickly in my purse."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,pskl3334,2,"The products are mostly good, however the size (size of your palm or smaller) doesnt make up for the price. I liked the bronzer and mascara, but the others were meh. This would have been a better kit for a lower price; it was definitely too expensive for the size of each product."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,kmps3233,2,Lip gloss: Fairly good though I dont wear lipstick so it didnt do anything for me. Its a light Crystal shimmer; would last about 1-2 weeks if used daily.
d2e57b0ba853c7e0cb5b3d4ab50c53ad,zixn2114,0,"Bene Balm: Not my favorite; a bright unnatural red color that doesnt look good on my skin. Its very moisturizing, but not worth the money since you could easily get lip balm just as good for like 4 bucks. Lasts like 2-3 weeks from daily usage."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,jlen3121,0,"Mascara: Very good, the brush does a great job at lengthening and not clumping the eyelashes. Lasts like 3-4 weeks from daily usage."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,wljb4112,1,Bronzer: The perfect color! Goes on smoothly and has a matte look thats natural. Lasts like 3-4 weeks from daily usage.
d2e57b0ba853c7e0cb5b3d4ab50c53ad,pnsk3434,1,"Liquid bronzer: Ok, not a huge fan of liquid bronzer though. Id use this instead of powder bronzer, its too dark with them stacked. About 4 weeks of daily usage."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,yphp2331,0,Got this kit yesterday from Sephora and I really like it. All the products are sample/mini sized btw. Heres the breakdown for each product:
d2e57b0ba853c7e0cb5b3d4ab50c53ad,xouy1224,1,"Benebalm- Good moisturizing lip balm with a sheer red tint. Looks very natural. Only complaint is that is smells weird, like vinegar.Hoola Lipgloss: Bronzey lipgloss, love this no complaints.Theyre Real Mascara: The main reason why I bought this kit, my favourite mascara.Hoola Liquid Bronzer: Not my favourite, looks orange at first but the key is to use a little and blend it out really well.Hoola Bronzer: Another reason why I bought this kit. Nice, but nothing special. I dont see the hype behind it. A bit too dark for me."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,qjxz2341,0,It also come with a mirror which i really love and the packaging is beautiful.
d2e57b0ba853c7e0cb5b3d4ab50c53ad,tvfl3232,4,"Overall, this kit is really good but the only thing is that I feel it isnt worth $44 CAD. If they could change the price to $35-$37 CAD I feel it would be more worth it."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,rnih1231,1,"As someone who doesnt wear a lot of makeup and is pretty new to applying it, I love this kit. Yes, the products are small, but its lasting me months, so I feel I got what I paid for. Also, each product (aside from the liquid bronzer) provides just enough of a tint to make me glow without being overwhelmed by color. The powder bronzer and lip tint are my favorites. The lip tint has a strong floral smell/flavor which I love and is the perfect tint of red. I find the whole kit to be very versatile and the idea booklet it comes with is super handy for newbies like myself. The only reason I only gave this 4 stars is because the liquid bronzer doesnt show on my skin at all. Like, not even a little. Unsure if Im not using enough, or if it just happens to be the exact same color as my skin...either way, because of that, its completely useless to me."
d2e57b0ba853c7e0cb5b3d4ab50c53ad,tuwx1311,0,"I cant say I was in love with the set. Even for deluxe sizes, these were small, and I mean very tiny. The value of this set just wasnt worth it for me. The lip gloss also has no color, and is really just glitter in a clear gloss, it reminded me of a little girls play lip gloss. While all the other products work absolutely wonderful, better off getting the full size of others and skipping the gloss."
